;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67
9569;73;76;70;36;61;75;45;68;62;68;71;73;76;77;71;72;70;65;65;78;69;65;74;73;57;67;64;74;73;77;11;14;9;6;6;37;187,96;176;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9570;76;76;75;58;53;80;64;76;73;69;77;77;73;67;79;80;76;63;82;86;67;63;74;67;68;75;62;66;71;67;9;7;13;9;11;22;182,88;168;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9571;75;75;74;63;52;81;63;75;72;71;74;77;73;71;81;77;83;71;81;86;67;66;73;66;63;75;61;65;70;66;8;6;12;8;10;29;190,5;187;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9572;73;73;74;63;52;81;63;75;72;73;72;77;73;71;81;78;83;71;81;86;72;66;73;61;58;73;61;65;70;66;8;6;12;8;10;31;177,8;154;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9573;72;72;74;63;52;78;63;75;72;74;72;76;78;69;81;73;83;74;81;86;72;68;73;61;55;73;63;65;70;66;8;6;12;8;10;30;187,96;183;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9574;69;69;54;57;75;67;44;47;34;58;63;64;67;58;68;70;67;68;77;73;71;59;73;74;64;67;66;66;70;68;10;7;12;11;15;31;190,5;176;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9575;68;68;54;57;75;66;44;47;34;58;63;64;67;58;68;70;67;68;77;73;71;59;73;74;64;69;66;65;69;67;10;7;12;11;15;36;185,42;176;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9576;63;68;53;32;63;63;41;46;33;47;60;56;65;67;65;64;62;55;65;69;63;43;61;68;66;67;64;60;66;64;9;20;60;20;20;27;187,96;187;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9577;60;66;25;25;25;35;25;25;25;25;31;24;56;51;54;53;46;33;68;44;72;25;22;22;25;25;25;25;25;25;64;59;56;56;63;34;177,8;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9578;78;78;72;66;62;80;64;74;70;73;78;78;71;66;74;78;78;76;71;81;66;75;81;81;72;80;69;74;74;71;7;6;14;16;10;25;182,88;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9579;76;76;55;80;86;67;66;70;36;31;57;72;69;69;76;77;65;76;80;75;79;67;56;36;78;67;71;23;22;14;13;10;13;16;9;22;182,88;157;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
9580;76;76;54;81;85;65;65;69;35;30;56;74;69;73;77;77;65;76;80;78;79;66;55;35;79;66;70;22;21;25;12;9;12;15;8;25;187,96;174;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
9581;76;79;54;79;76;66;65;75;35;30;56;79;76;78;77;77;61;76;76;78;78;66;55;35;78;68;57;22;21;13;12;9;12;15;8;35;198,12;212;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
9582;81;81;86;76;75;83;80;74;84;82;86;82;55;54;59;85;60;90;71;68;75;82;85;70;78;78;85;63;69;68;13;15;13;5;10;35;182,88;163;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9583;82;82;86;79;73;86;80;74;84;82;87;82;58;60;59;86;60;90;71;76;82;83;85;74;82;84;85;64;73;68;13;15;13;5;10;25;190,5;194;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9584;87;87;87;83;73;89;80;77;85;85;88;86;73;78;60;87;60;95;76;82;82;90;85;68;85;87;82;63;72;71;13;15;13;5;10;29;193,04;203;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9585;64;64;63;29;58;63;19;59;66;64;62;64;64;63;71;66;72;59;90;77;63;56;68;63;33;50;33;63;62;64;14;6;16;16;12;35;193,04;174;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9586;66;68;63;22;63;59;18;50;67;64;65;64;68;68;66;54;75;54;69;75;66;41;69;64;65;61;62;69;70;71;18;22;65;22;22;28;187,96;181;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9587;61;61;51;40;50;62;46;52;50;52;58;58;67;69;65;59;72;58;69;74;70;49;72;58;48;54;54;60;62;61;11;6;12;13;13;28;187,96;176;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9588;67;70;62;64;59;65;64;68;54;46;59;66;85;84;85;74;74;71;81;64;67;65;34;40;63;60;50;24;36;38;9;12;8;8;8;26;177,8;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9589;69;72;62;66;59;65;64;73;54;46;59;69;85;84;85;74;74;73;81;64;67;67;34;40;63;60;50;24;36;38;9;12;8;8;8;21;182,88;170;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9590;66;66;61;57;56;64;40;65;67;63;54;66;78;81;73;66;74;67;70;81;57;64;58;50;68;56;58;37;43;35;8;13;14;11;8;26;177,8;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9591;66;70;64;62;33;65;53;71;65;43;59;67;72;75;81;47;90;66;82;83;57;59;45;22;61;68;65;22;28;12;13;15;10;7;6;32;190,5;187;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9592;66;66;44;65;76;66;55;64;49;48;51;67;64;66;74;64;71;68;91;84;73;53;62;31;65;68;63;33;32;27;9;8;16;6;14;38;180,34;163;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9593;65;65;43;66;75;65;54;63;48;47;50;69;55;66;74;63;66;67;91;81;72;52;61;30;64;67;59;32;31;26;8;7;15;5;13;33;175,26;154;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9594;60;60;52;58;55;62;53;65;48;59;49;60;52;53;56;58;57;75;62;59;73;78;41;45;58;76;61;48;54;42;10;5;9;5;9;25;185,42;154;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9595;71;78;72;24;54;75;34;65;43;29;69;66;69;70;72;69;66;42;52;66;59;28;72;74;53;69;35;75;75;73;10;14;9;15;9;28;172,72;170;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9596;66;69;39;30;68;55;31;25;35;34;51;56;68;78;56;68;43;56;59;54;81;29;68;61;37;44;29;66;66;63;15;14;12;14;7;34;182,88;165;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9597;76;76;59;76;76;73;66;77;67;38;63;78;76;77;78;77;68;74;83;85;76;64;79;53;81;77;79;41;49;49;12;11;8;9;16;43;182,88;154;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9598;76;76;59;78;76;73;66;78;67;38;63;79;76;77;78;77;68;74;83;85;76;64;79;53;84;77;79;41;49;49;12;11;8;9;16;30;187,96;161;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9599;75;75;44;73;72;72;65;77;66;37;62;78;77;78;78;76;68;73;83;85;75;66;77;41;81;76;78;40;48;45;11;10;7;8;15;27;185,42;179;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9600;79;80;59;46;75;81;52;77;73;42;74;81;65;66;65;75;61;79;64;85;83;66;83;83;66;68;57;73;80;74;7;16;16;16;13;38;185,42;176;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9601;75;80;63;45;78;84;49;74;43;41;77;79;69;72;65;73;61;74;64;79;83;62;86;81;65;69;56;77;77;70;6;15;15;15;12;26;175,26;152;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9602;77;77;77;67;56;82;73;82;75;76;76;81;75;64;88;76;87;76;60;69;60;73;71;62;74;81;63;61;39;36;9;16;12;11;11;25;187,96;194;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9603;79;79;78;69;55;83;72;83;74;76;75;84;78;69;90;75;87;76;60;72;63;74;70;69;75;83;62;60;38;35;8;15;11;10;10;32;180,34;170;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9604;78;84;77;69;55;76;72;88;74;76;75;87;77;70;86;72;70;76;60;72;63;74;70;69;77;76;62;60;38;35;8;15;11;10;10;22;190,5;194;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9605;68;68;76;60;74;71;60;61;67;76;72;68;52;54;60;70;71;82;79;54;69;75;77;65;66;67;60;65;71;73;8;10;11;15;8;21;170,18;143;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9606;69;69;76;60;74;73;60;61;67;76;73;70;52;55;60;70;71;85;79;54;69;78;77;65;66;67;60;65;71;73;8;10;11;15;8;21;182,88;150;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9607;70;70;76;60;74;73;60;61;67;76;73;76;52;64;60;70;70;85;79;55;76;78;77;67;66;67;60;65;72;74;8;10;11;15;8;34;170,18;154;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9608;56;67;35;57;53;58;47;58;39;40;47;61;62;73;63;55;70;52;56;59;57;48;51;23;52;47;54;49;51;52;5;14;7;11;11;38;177,8;165;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
9609;56;67;35;57;53;58;47;58;39;40;47;61;62;73;63;55;70;52;56;59;57;48;51;23;52;47;54;49;51;52;5;14;7;11;11;29;180,34;161;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
9610;61;61;63;57;58;62;59;62;68;68;57;59;63;61;57;64;53;62;61;62;62;54;83;62;61;66;53;63;60;58;16;10;13;14;9;35;187,96;201;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9611;76;76;48;32;77;64;59;39;49;53;51;60;54;52;31;77;55;43;67;69;79;24;81;78;20;38;46;77;80;78;15;12;8;14;6;35;175,26;159;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9612;70;70;37;47;72;60;41;42;70;74;54;58;34;49;32;69;34;79;38;66;87;65;79;69;21;43;81;70;72;71;14;7;8;6;6;30;175,26;168;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9613;71;71;36;46;75;59;40;41;69;73;53;57;34;49;32;68;34;78;40;66;90;64;74;68;20;42;80;71;76;68;13;6;7;5;5;36;185,42;176;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9614;70;70;73;60;75;68;50;66;68;43;64;67;69;69;73;64;57;73;64;79;70;64;69;66;64;67;76;70;74;72;15;16;10;6;12;26;177,8;154;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9615;73;77;66;63;58;70;57;76;78;66;61;76;78;83;77;70;61;78;61;76;77;79;69;58;74;72;55;49;59;34;15;15;7;14;9;31;175,26;154;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9616;67;80;54;62;63;66;55;73;77;65;50;77;73;82;78;67;74;77;61;70;69;81;58;54;68;57;53;48;58;33;14;14;6;13;8;20;182,88;150;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9617;68;75;59;67;64;63;60;65;59;54;54;66;74;78;71;67;62;69;80;76;63;64;47;29;75;65;62;19;24;22;7;8;13;11;8;34;177,8;174;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9618;57;68;54;37;54;65;41;58;33;44;62;63;70;72;71;57;71;58;81;65;58;38;56;46;47;58;47;54;54;49;6;14;14;9;8;31;177,8;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9619;74;74;80;67;62;74;70;77;80;75;75;77;76;75;73;73;75;79;42;77;63;75;39;49;71;76;68;44;29;39;10;12;16;16;9;20;187,96;181;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9620;75;75;80;67;64;76;70;77;80;75;76;76;76;75;74;76;75;81;44;77;63;75;41;49;73;78;70;44;27;41;10;12;16;16;9;32;170,18;146;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9621;56;58;60;38;54;62;29;55;48;53;55;58;65;69;70;63;64;37;60;70;56;40;30;44;59;49;53;21;53;31;10;8;11;10;8;32;182,88;174;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9622;67;72;67;51;54;64;36;65;62;45;53;71;75;76;66;60;71;74;65;75;69;62;71;67;63;62;34;67;65;64;16;8;8;14;8;21;182,88;170;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9623;68;68;65;67;63;70;64;72;65;66;63;72;51;61;63;67;64;66;65;71;68;68;69;49;72;71;69;38;49;41;15;11;9;15;8;32;185,42;170;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9624;67;67;67;64;63;67;65;70;64;65;62;71;57;65;62;65;60;67;65;71;67;68;68;43;67;66;61;23;35;37;14;10;8;14;7;31;182,88;172;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9625;66;67;64;64;63;67;63;66;64;65;62;69;56;65;62;63;60;66;65;68;65;67;57;41;66;65;60;23;35;37;14;10;8;14;7;27;182,88;179;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9626;64;64;58;23;58;60;31;37;46;36;56;56;68;67;69;67;83;61;65;66;56;43;67;69;35;56;45;66;65;67;12;13;5;9;9;30;180,34;159;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9627;73;73;82;61;63;76;67;68;75;75;75;74;38;32;59;73;65;75;48;70;67;71;71;81;68;81;76;63;66;69;16;7;8;16;14;35;170,18;161;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9628;75;75;74;62;62;78;66;73;73;74;77;74;52;50;70;75;74;77;55;68;70;71;70;77;71;79;75;65;71;69;15;6;7;15;13;28;172,72;154;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9629;76;76;74;62;62;80;66;73;73;77;80;76;52;50;70;75;74;77;55;68;71;71;70;77;71;80;75;65;71;71;15;6;7;15;13;23;172,72;137;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9630;69;70;13;14;13;31;19;16;11;12;33;37;39;47;47;74;43;14;71;48;82;18;79;28;13;34;25;10;16;8;70;65;64;70;71;35;187,96;183;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9631;69;71;57;43;64;76;59;62;71;67;76;74;59;57;68;69;66;71;54;71;66;50;57;73;49;71;55;68;68;58;13;8;13;15;15;38;182,88;174;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9632;66;71;56;42;63;75;40;64;70;66;69;71;64;65;60;68;65;66;57;71;54;49;50;65;48;70;54;60;57;50;12;7;12;14;14;28;182,88;172;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9633;71;71;37;26;69;58;35;46;34;30;56;58;53;54;51;67;39;50;63;59;77;31;70;73;24;38;37;76;76;73;9;13;8;7;10;29;182,88;165;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9634;70;70;37;26;69;58;35;47;34;30;56;55;53;54;55;66;47;50;67;60;77;31;71;74;24;38;37;74;76;69;9;13;8;7;10;24;185,42;176;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9635;71;72;37;26;70;58;35;48;34;30;56;59;60;64;55;68;47;50;67;64;77;31;72;74;26;38;37;74;73;71;9;13;8;7;10;31;182,88;172;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9636;71;74;39;28;70;62;46;52;46;34;62;60;66;68;62;68;55;51;66;64;75;33;74;72;25;49;42;76;73;72;9;13;8;7;10;41;175,26;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9637;76;76;61;65;70;83;73;67;45;66;79;79;54;43;53;78;56;80;67;52;72;78;68;82;65;76;67;60;62;70;9;9;7;9;15;32;180,34;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9638;64;65;64;62;63;66;59;63;65;68;63;65;62;68;63;63;52;61;63;70;73;60;43;28;68;66;50;39;48;47;14;8;11;11;12;27;180,34;183;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9639;70;78;44;74;74;58;61;63;44;44;38;67;69;74;62;67;50;73;72;68;72;62;67;21;76;45;61;19;23;17;10;15;15;9;14;29;185,42;176;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9640;73;73;18;12;12;12;12;14;15;13;23;33;64;51;53;70;50;23;76;25;74;12;42;23;14;18;13;14;13;17;74;71;72;77;74;32;177,8;170;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9641;74;74;17;11;11;11;11;13;14;12;23;31;64;51;53;73;50;23;76;48;74;11;67;23;13;33;12;13;12;16;74;72;73;78;73;24;175,26;168;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9642;65;65;63;60;37;66;64;69;68;50;60;67;74;74;75;61;68;63;55;59;57;62;23;33;62;63;57;20;35;27;5;10;9;5;8;29;175,26;150;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
9643;63;64;61;55;47;67;38;59;59;63;66;66;66;68;69;60;65;65;65;81;60;68;55;35;70;59;52;45;49;37;6;10;9;14;6;21;172,72;161;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9644;65;65;65;40;66;71;56;61;60;67;70;66;68;72;66;66;65;68;55;70;65;71;48;64;64;74;69;58;64;59;9;14;6;16;14;33;185,42;198;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
9645;70;76;62;66;70;71;61;72;58;54;65;73;81;81;84;59;62;72;70;64;60;66;55;56;67;68;52;43;50;52;14;8;13;11;13;29;177,8;157;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9646;64;69;62;50;54;68;38;68;62;42;64;68;72;74;72;57;75;63;59;85;71;54;71;58;54;63;52;55;63;55;10;15;10;13;13;32;185,42;187;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9647;64;69;62;50;54;68;38;68;62;42;64;68;72;74;72;57;75;63;59;85;71;54;71;58;54;63;52;55;63;55;10;15;10;13;13;30;177,8;161;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9648;55;67;25;25;55;31;32;27;25;29;25;33;60;60;37;48;50;37;74;60;59;25;54;55;22;32;35;54;63;58;14;8;7;11;9;21;190,5;168;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9649;55;69;25;25;55;31;32;27;25;29;25;33;53;55;43;48;50;37;74;60;59;25;54;55;22;32;35;54;63;58;14;8;7;11;9;25;187,96;179;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9650;78;85;82;72;58;85;70;78;84;75;82;83;79;78;76;81;69;75;67;75;59;75;65;72;75;84;68;65;71;69;6;10;11;14;7;30;177,8;168;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9651;63;63;17;13;17;23;15;17;13;13;31;23;59;60;57;66;48;11;74;36;68;20;28;23;16;20;12;19;12;11;66;55;55;65;67;23;180,34;154;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9652;65;65;25;25;25;22;25;25;25;25;30;25;59;60;57;65;48;25;76;36;68;25;27;22;25;34;25;25;25;25;68;63;60;64;64;26;180,34;168;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9653;66;67;53;54;46;69;57;64;49;36;64;67;70;68;77;62;84;63;56;85;66;66;75;65;59;62;41;60;69;53;10;11;11;16;9;24;185,42;170;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9654;63;63;57;35;53;58;31;52;32;27;50;61;68;71;64;65;69;61;74;66;69;51;74;66;53;54;48;59;63;68;12;15;15;10;9;25;177,8;157;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9655;74;79;70;66;64;71;67;80;75;43;58;77;77;84;78;74;66;74;67;80;67;65;47;37;74;73;52;32;39;31;16;11;13;16;9;34;177,8;163;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9656;61;77;50;40;49;68;39;61;42;45;63;62;62;65;68;60;62;56;66;69;68;42;70;50;58;60;44;60;65;64;15;8;5;13;10;25;175,26;159;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9657;72;72;72;59;66;69;56;71;56;56;62;70;83;82;83;66;75;69;70;82;70;56;75;66;61;65;54;71;71;72;8;16;12;8;14;31;172,72;163;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9658;70;74;71;58;65;68;55;70;55;55;61;69;83;83;80;65;75;68;70;82;70;55;74;66;60;64;53;69;69;70;7;15;11;7;13;34;190,5;183;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9659;68;73;66;58;62;67;55;65;55;55;60;64;79;83;74;65;73;64;70;79;75;53;74;67;60;64;53;66;69;65;7;15;11;7;13;28;172,72;163;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9660;71;72;75;59;43;70;53;74;66;47;59;73;84;87;81;66;83;62;75;68;66;46;51;20;65;62;56;27;28;25;15;16;13;11;7;25;182,88;159;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9661;76;77;69;65;68;78;78;72;67;68;77;76;66;69;75;71;71;87;88;79;83;81;88;79;73;70;74;71;79;78;11;15;11;11;6;30;177,8;165;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9662;63;70;53;27;52;64;27;54;36;42;61;56;62;66;58;58;67;35;73;76;69;28;66;64;42;41;47;62;66;69;9;13;8;8;12;40;182,88;176;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9663;62;69;52;26;51;63;26;53;35;41;60;55;62;66;58;57;67;34;65;67;69;27;65;63;41;40;46;61;65;68;8;12;7;7;11;27;187,96;192;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
9664;77;77;74;73;71;86;55;77;76;77;81;81;64;68;70;67;59;83;70;72;72;73;68;54;75;82;76;55;70;71;14;9;7;9;10;41;187,96;205;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9665;74;77;68;60;70;85;54;76;71;76;80;80;65;69;70;66;59;82;52;72;72;72;67;53;65;81;75;54;63;70;13;8;6;8;9;37;172,72;154;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
9666;71;71;63;62;40;64;59;75;55;69;49;72;90;83;88;76;84;60;72;75;68;61;65;49;75;60;63;49;53;48;6;8;13;8;10;36;180,34;172;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
